Witness Weight,Time (ns)
21487,21432740300
21694,21445205600
21902,21697715700
22111,21838817600
22321,21985537600
22532,22115387800
22744,22121835900
22957,22230427000
23171,22289750000
23386,22458463200
23602,22649915700
23819,22763847500
24037,22786959400
24256,23078833100
24476,23211617100
24697,23257904800
24919,23357439300
24934,23895424700
25157,23962215800
25177,23993960000
25401,24408399800
25626,24440496500
25852,25071132600
26079,25076669000
26307,25077324000
26536,25089022200
26766,25386983900
26997,25982759300
27229,26090943900
27462,26388022100
27696,26391336500
27931,26409471500
28167,26535686400
28404,26545840500
28642,26558572200
28881,26559249900
29121,26569641100
29362,26689312700
29383,26689489400
29405,26739941700
29647,26976849600
29890,27458086200
30134,27572355900
30379,28094161700
30625,28102749400
30872,28390865300
31120,28407890700
31369,28608700500
31619,28674246400
31870,28797442800
32122,28801622200
32375,29091200000
32629,29092260500
32652,29163415800
32907,29228623800
33163,29509363900
33420,29511148500
33678,29511857100
33937,29553150200
34197,29729354700
34458,30355350200
34720,30676354400
34983,30752860800
35247,30926473400
35512,31180199200
35778,31180879200
36045,31260596200
36313,31261215200
36582,31309369300
36852,31375463100
36876,31377149400
37147,31532526600
37419,31869169200
37692,31983280100
37715,31999481600
37989,32035295900
38264,32672074500
38540,32770921000
38817,32810768000
39095,32831937700
39374,33138313200
39654,33369938900
39935,33380720700
40217,33427823000
40500,33546596400
40784,33580111600
41069,33892502100
41355,33993579700
41642,34088932800
41930,34219803300
42219,34295083900
42509,34404705000
42800,34619402500
43092,34776701800
43385,35021113800
43679,35095181700
43974,35131894100
44270,35380558900
44567,35571560400
44865,35692812100
45164,35747695500
45464,35807239500
45765,35809029400
46067,35851263000
46370,35891512600
46674,36082500300
46979,36255606200
47285,36400598700
47592,36694279400
47900,36798737100
47916,36853712500
48225,36959489100
48535,37051705600
48846,37372715300
49158,37467821500
49471,37488499700
49785,37622046600
50100,37684702200
50125,37841972800
50441,38313648700
50758,38490280100
50784,38658150100
51102,38820774500
51421,38873102900
51741,38908518300
52062,39200462200
52384,39201556400
52707,39327962300
53031,39328961200
53356,39567958800
53682,39571140000
54009,39681857300
54337,39771981800
54666,39777330300
54996,40078630900
55327,40079218600
55659,40392291900
55992,40668759200
56326,40815774600
56661,40867890800
56997,40979643000
57334,41631072100
57672,41704294800
58011,41874418000
58351,41884586400
58692,41984734700
59034,41988831200
59377,42196827500
59721,42364131700
60066,42414458300
60412,42549639000
60759,42671558100
60783,42723065500
60810,42852246400
61158,43417703800
61507,43425165500
61857,43425468500
61885,43427524500
62236,43428485900
62588,43477137700
62941,43523747600
63295,43552926300
63650,43730823700
64006,43881728100
64363,43972975000
64721,44210826100
65080,44300008800
65440,44538550100
65801,44584501000
66163,44659551900
66526,45108181400
66890,45186643700
67255,45373140600
67621,45750565100
67988,45852211600
68356,45916957000
68725,45947500500
69095,45958255900
69466,46365442900
69838,46366407000
70211,46367272300
70585,46400443700
70960,46513138500
71336,46642524700
71713,46791226000
72091,46974409500
72470,47178944100
72850,47482733500
73231,47484267000
73613,47487780100
73996,47739509800
74380,48174482100
74765,48204947000
74790,48291580800
75176,48326336900
75563,48327308500
75951,48470393700
76340,48487525100
76730,48781583400
77121,49086367800
77513,49090372300
77906,49106411100
78300,49121667600
78695,49172851300
78712,49218545600
79108,49429606500
79505,49594898200
79903,49607767000
80302,49608721100
80702,49820394200
81103,49820913200
81121,49821632300
81523,50387841100
81926,50391378500
82330,50393122800
82735,50404254000
83141,50409495400
83548,50410302300
83956,50468818100
84365,50661041500
84775,51268615400
85186,51270352500
85598,51280453300
86011,51283953700
86425,51285126100
86840,51831832300
87256,51839248900
87673,52085993400
88091,52475075000
88510,52661393000
88930,52741933200
89351,52744416200
89773,52849875700
90196,52851274400
90620,53352960000
91045,53354120800
91471,53515785600
91898,53519711200
92326,53520615600
92355,53886627700
92784,53888130000
93214,53893975700
93645,53941301700
94077,54024566500
94510,54025206700
94944,54207805900
95379,54208352200
95815,54793647800
96252,54794639800
96690,54796633100
97129,54854432300
