Witness Weight,Time (ns)
56057,44157636800
56084,44230732600
56417,44710316900
56751,45126090500
57086,45199895700
57422,45740674800
57759,45741154200
58097,45755687700
58436,45756689200
58776,46227810000
58806,46228531500
59147,46543829700
59489,46693214600
59832,46765201100
60176,46777242100
60521,47035965600
60867,47094401000
61214,47096646400
61562,47375203900
61911,47483546700
62261,47657129500
62612,47834581100
62964,47836476900
63317,47999935900
63671,48005374800
64026,48007429000
64382,48026097300
64739,48177173500
64758,48311859400
65116,48367927800
65475,48668398100
65835,48673223500
66196,48686814300
66558,48689320400
66921,48729807900
67285,49397941500
67650,49405995000
68016,49534952800
68383,49547726500
68751,49589757700
69120,49692975700
69490,49868395400
69861,50088149500
69889,50089479600
70261,50090239900
70634,50147991000
70665,50194829300
71039,50290956400
71414,50710901000
71790,50845251800
72167,50846384000
72545,51538913200
72924,51629088200
73304,51806891100
73324,51821660300
73705,51839356600
74087,51999569800
74470,52011025200
74854,52093330200
75239,52370977500
75625,52691372600
76012,53083495400
76400,53129511500
76789,53274390700
77179,53306704100
77570,53419378200
77962,54063842300
78355,54064897600
78749,54079580200
79144,54086485300
79540,54182889400
79569,54225806600
79601,54520447700
79633,54536286100
80030,54784993800
80428,54785861100
80827,55267223900
