Witness Weight,Time (ns)
51995,44656569700
52316,44658137800
52638,44807361200
52961,44814137700
53285,44952614200
53610,44964827200
53936,44966583200
54263,45772068000
54591,45790847600
54920,45799682700
55250,45874302400
55581,45878831500
55913,45880742100
55936,45883231900
56269,45950767200
56603,46189231200
56938,46189662900
56970,46579276900
57306,46708852400
57643,46711667200
57981,46738842300
58320,47543842100
58660,47547657300
59001,47549044200
59034,47557130200
59376,48808372300
59719,48813719100
60063,48815574700
60087,48921434500
60432,48929835900
60778,48989135600
61125,49942499500
61473,49958895900
61822,51757161500
62172,52366220500
62193,52456022300
62215,52456627800
62238,52457160300
62263,52457873800
62297,52832618800
62648,52836084800
63000,52925249300
63026,52932046100
63379,52933249500
63733,53027552100
64088,53028418900
64444,53215192800
64801,53216754800
65159,53538979200
65182,53839275800
65541,53992472900
65901,53993334100
66262,54006849800
66624,54008681500
66987,54463663400
67009,54480336700
