Witness Weight,Time (ns)
81900,52136915900
82304,52240231700
82709,52367045600
83115,52670010900
83522,52689217600
83930,53110533200
84339,53112429000
84749,53116911500
85160,53118013300
85572,53508592100
85985,53647824700
86399,53749677400
86814,53817466100
87230,53911009100
87647,54092071400
88065,54103084800
88484,54113552000
88904,54183690200
89325,54565455000
89747,54583164000
90170,54670584900
90254,54807787000
90678,54960115700
91103,54993158600
91529,55287829100
91956,55387070800
92384,55406196800
92813,55429739000
