Witness Weight,Time (ns)
51600,45543175800
51920,45550237100
52241,45844634000
52563,46458903700
52886,46468500700
53210,47547085900
53535,47550704900
53861,48165181100
53876,48327785000
54203,48328844200
54531,48330889300
54860,48332279300
55190,48411824900
55521,48415385800
55533,48417359200
55865,48418437800
55881,49029486100
55898,49360776400
56231,49918032500
56565,49921452600
56900,49922875800
57236,49966762300
57573,49968593500
57911,49970145700
58250,50130766400
58590,51836745000
58931,52413731800
59273,53281053500
59307,53504624900
59650,53514724600
59994,53692261900
60339,54168825100
60685,54174243700
61032,54175546900
61067,54297491900
61415,54359369600
61764,54690879600
62114,54698268900
62465,54705741100
62817,54784971400
62844,54838149200
62857,55163795500
62871,55467496600
63224,55516578200
63578,55572116700
63933,55957363300
64289,56597070300
64307,56600384300
64664,56853076800
65022,56856147600
65381,57200009600
65741,57201101700
66102,57213339600
66464,57214426300
66827,57215877200
67191,57796738000
67556,57809131400
67922,57811804200
68289,57813427600
68317,58300146800
68685,58301087700
69054,58721852000
69424,58725548900
69795,58726516600
70167,58727367500
