Witness Weight,Time (ns)
9142,18060260900
9277,18501092600
9413,18548970200
9550,18642699400
9688,18918102300
9827,19039108100
9967,19039452000
10108,19171536500
10114,19337664400
10256,19482331000
10399,19686642900
10543,19764759600
10688,19906154400
10834,20068359200
10981,20101091900
11129,20185841800
11278,20481407300
11428,20556397400
11579,20600337400
11586,20647041300
11738,20731097000
11891,20832952800
12045,20932089700
12058,21078119900
12213,21102965200
12369,21349373200
12526,21349925200
12684,21398518400
12843,21623609600
13003,21629255300
13164,21706691500
13326,21923250200
13489,21923815900
13653,21943800500
13818,22037627000
13832,22300833500
13998,22336355500
14165,22392670600
14333,22445316600
14502,22514157400
14672,22634486600
14843,22834882400
15015,22932159900
15188,22947977600
15362,23073893700
15537,23126565200
15552,23273251200
15728,23398466000
15905,23446188800
16083,23749836100
16262,23750125300
16442,24081188100
16623,24332764100
16805,24333837900
16988,24404901800
17172,24447288600
17357,24476250300
17543,24478110800
17730,24653784600
17918,24877559100
18107,25096085000
18115,25379074700
18305,25381018300
18496,25421773000
18688,25462167000
18881,25622117900
19075,25704333200
19270,25759597700
19466,25958046000
19663,25958823100
19861,26095393400
20060,26154680600
20260,26200326800
20461,26427667900
20663,26559221900
20866,26568602400
21070,26586507200
21275,26857753100
21481,26861439600
21688,26894260200
21896,26957300800
22105,27105493300
22114,27336158500
22324,27424455200
22535,27905472300
22747,27907141800
22960,28432436900
23174,28459579800
23389,28462385200
23605,28686823800
23822,29016397200
24040,29353080800
24259,29452289300
24479,29659076000
24700,29849556400
24922,29915531600
25145,30212102200
25369,30251029200
25594,30278078300
25820,30317128000
26047,30548133400
26275,30653302400
26504,30860627200
26734,30945393800
26965,30954673000
27197,31028286400
27430,31031269900
27664,31032475600
27899,31459660400
27915,31536089200
28151,31536966800
28388,31537448600
28626,31734772300
28865,31798980700
29105,31832325900
29346,31925917400
29588,32495903900
29831,32622910800
30075,32678529800
30320,32747704600
30566,32987481600
30813,33044426600
30823,33059863500
30840,33219164400
31088,33380802700
31337,33717304600
31587,33777523900
31838,33846569400
32090,34110393600
32343,34112224600
32597,34196106100
32608,34206822400
32863,34264068500
33119,34609650100
33376,34698664700
33634,34728968100
33893,34735913300
34153,34742743400
34414,34753384700
34676,35029645600
34939,35124331200
35203,35134136000
35468,35359653600
35734,35435001800
36001,35527167300
36269,35613563300
36538,35937937800
36808,36109230200
37079,36142718200
37351,36211787100
37624,36703568800
37898,36720974900
38173,36765121600
38449,37005958600
38726,37276182100
39004,37507279000
39283,37823622800
39563,38231619200
39575,38232423900
39856,38233536800
40138,38437058900
40421,38474714100
40705,38475336100
40990,38546609100
41276,38955232900
41563,39063666800
41851,39197682000
42140,39431057400
42430,39520619400
42721,39567058300
43013,39567823400
43306,39586748500
43600,39853194800
43895,40133760400
44191,40379194900
44488,40381766500
44786,40383197000
45085,40483282000
45385,40542374400
45686,40975050700
45988,40983924700
46291,40986019200
46595,41063527900
46900,41103855000
47206,41273102400
47513,41367542200
47821,41454021200
48130,41528585000
48440,41774724400
48751,41942170600
48764,42370923000
49076,42371950400
49389,42381612400
49703,42419232600
50018,42473855600
50334,42666748800
50651,43076438300
50969,43085250200
51288,43359704900
51608,43367097100
51929,43583208800
52251,43585568500
52574,43609216000
52898,43671667300
53223,43806603300
53549,44108847500
53876,44367896500
54204,44455492000
54533,44507381600
54547,44508646200
54877,44636858900
55208,44665125100
55540,44666910800
55873,45470427600
55888,45475680600
56222,45495461200
56557,45653394000
56893,45796695800
57230,45798636900
57568,45942995400
57907,45945140000
58247,46045144500
58588,46143415000
58930,46770316100
59273,46965130700
59617,46965815500
59962,46967491000
60308,46971504800
60655,46990025500
61003,47056749500
61352,47121663700
61702,47451986300
62053,47453543300
62405,47480397000
62423,47613205100
62776,47761334400
63130,47960195600
63485,48110500500
63841,48205618400
64198,48775145300
64556,48776392400
64915,49032526700
65275,49117834600
65636,49233060100
65998,49657661300
66361,50043225200
66725,50317671600
67090,50319262600
67456,50320608800
67823,50366988700
68191,50400308500
68560,50402808500
68930,50465608300
69301,50469676900
69673,50553642600
70046,50840402300
70420,51259724800
70795,51260602800
71171,51356358000
71548,51509056600
71926,51564670300
72305,51923932100
72685,51936116500
73066,51948251300
73448,52062074700
73467,52064746200
73850,52073124800
74234,52080478700
74619,52180305100
75005,52200663900
75392,52734349600
75780,52974154800
76169,53015251800
76559,53016265900
76950,53017107800
77342,53207541800
77735,53708355300
78129,53711604500
78524,53832144300
78920,53835310900
79317,53836833200
79715,53861883700
80114,53977525400
80514,54605433800
80915,54608199700
81317,54638246800
81720,54659102100
82124,54660192600
82529,54822706700
82935,54863544200
82955,55243151400
83362,55514867800
